rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
1289,cz,2063095,hohol454,99.27%,78932,101,6783,114,1290,1156
1290,au,3698691,Flare,98.59%,47559,100,6783,24,450,386
1291,jp,3334945,Dakke,99.10%,44902,100,6783,37,660,839
1292,us,2826407,Faces,98.37%,58656,100,6782,12,442,476
1293,by,5510197,TemaZpro,99.13%,128192,101,6782,5351,1172,526
1294,kr,1796438,baobob,97.91%,46291,101,6782,76,1402,776
1295,pl,3983028,Myjowski,99.10%,64453,101,6781,89,854,1060
1296,cn,439932,zuge,96.69%,59023,101,6781,21,887,587
1297,kr,5028151,Utchi,98.71%,29635,100,6780,4,376,424
1298,us,1820694,Aoiyuuki-,99.35%,18632,100,6779,200,910,114
1299,pl,3307040,Musieq,99.08%,82514,100,6778,13,899,1031
1300,pl,3160970,Rethor,99.24%,50606,100,6778,102,676,675
1301,pt,2709322,Kymera,98.72%,51038,100,6778,77,1412,1227
1302,kr,548250,Icsia,98.62%,155690,102,6778,423,3479,661
1303,fi,1432954,huono_tuuri,98.56%,119162,101,6778,40,1142,853
1304,fr,3273918,Lilhelcos,99.08%,54631,100,6776,115,1311,1009
1305,fr,2389333,Battquif,99.24%,60465,100,6776,114,1285,291
1306,cl,3919785,iYiyo,98.96%,60800,100,6775,116,1045,1154
1307,it,1635091,Nemis,98.93%,143127,101,6774,295,702,574
1308,jp,4287296,Ayane,99.50%,81548,100,6774,455,873,265
1309,kr,3191027,5EX,98.35%,27303,100,6774,16,664,646
1310,us,3360947,_WinRAWR,99.17%,101645,101,6770,60,567,631
1311,kr,1366863,Ambitions,99.20%,31502,100,6770,30,526,566
1312,jp,859049,yuuchao,99.64%,160247,102,6767,1530,698,93
1313,kr,3917358,Log,98.61%,43290,100,6766,17,488,728
1314,be,7078544,-hb,98.63%,28950,100,6765,57,513,457
1315,br,4339086,HueFlakes,97.42%,52629,100,6765,19,525,546
1316,fr,1025587,Tentsuki,98.36%,89053,101,6765,104,1626,756
1317,us,7434175,traps,98.84%,23424,100,6764,23,595,543
1318,us,1240981,Nhan,98.89%,42198,100,6761,69,1297,1125
1319,se,799102,Gyuunyu,98.88%,99765,100,6759,117,1140,502
1320,pl,2998346,sebek64,98.09%,38564,100,6758,39,627,290
1321,jp,1314651,Serah,99.32%,30395,100,6757,156,683,336
1322,jp,4984843,Endu,99.00%,60124,100,6757,40,705,1255
1323,se,2137924,Forsen,99.22%,55262,100,6757,45,484,643
1324,ru,1062960,JuZu,98.63%,45047,100,6756,33,1018,725
1325,de,1231180,Ezoda,98.31%,43104,101,6756,64,1791,1438
1326,ca,4960191,NPJn00bs,99.06%,65686,100,6756,15,243,721
1327,kr,673549,Beenzino,96.01%,70050,100,6756,33,694,627
1328,id,4642884,ruruuJr,99.12%,47246,100,6755,72,1036,1088
1329,jp,1924433,makise38,98.38%,137424,101,6754,80,1652,1318
1330,us,6404488,WillCookie,97.91%,25404,100,6754,87,644,446
1331,es,6937470,kazamabc,99.16%,72099,100,6754,39,655,649
1332,es,2511295,-Kaos,99.13%,83557,100,6754,53,999,699
1333,jp,1008703,T-lex,99.40%,96487,101,6752,437,2887,1038
1334,mx,5312102,HAKUDOSHY,99.04%,52784,100,6752,116,810,628
1335,ca,3001648,Darkform,98.29%,64187,100,6752,63,565,435
1336,us,6124018,Buro,98.98%,99638,100,6752,174,1582,830
1337,ar,2540245,ferchifiu,98.74%,82856,100,6751,17,516,583
1338,tw,1014013,- C l a i r e -,98.69%,17978,100,6750,62,870,407
1339,au,2257308,KebinTea,98.80%,55600,100,6750,108,957,1107
1340,it,3801459,Carretto,98.27%,85116,100,6749,2,372,579
1341,us,3776682,MichaelS271,99.26%,75164,100,6749,488,1588,994
1342,ua,5022536,-Ranndom-,99.11%,69003,101,6748,211,1211,894
1343,pt,5784075,LarssenArnaldo,99.29%,55597,100,6748,33,670,556
1344,jp,1544433,HI_IM_TENMA,98.69%,51798,100,6748,26,612,958
1345,id,5968633,Daffy,98.96%,27367,100,6747,42,624,734
1346,de,4596906,Curse,98.52%,80614,100,6746,16,829,978
1347,es,3182941,xelo ns,99.11%,80737,101,6746,300,3295,563
1348,my,3633477,TequilaWolf,98.62%,24849,100,6744,10,309,1081
1349,us,5056999,orangedough,99.03%,60701,100,6743,26,636,664
1350,jp,4694829,Yumia,99.24%,65391,101,6742,180,1227,872
1351,sg,1155871,Raindrop,99.39%,65078,100,6742,146,1585,1129
1352,us,2317990,My Angel Lako,99.02%,85009,100,6742,29,684,1118
1353,nl,3480244,MeowMeowKins,98.40%,45084,100,6741,41,537,442
1354,ph,5289722,Salazarino,99.41%,39909,100,6741,145,954,355
1355,us,3199927,twofor199,98.56%,53324,100,6739,26,580,793
1356,jp,1968452,Maozis,99.19%,58892,100,6739,707,1242,35
1357,us,4219530,Cynosure,99.08%,35179,100,6738,13,414,414
1358,hn,2189709,Canozo,99.16%,47041,100,6738,128,838,376
1359,hk,6959910,EMT -,98.73%,28156,100,6738,40,509,452
1360,es,6462387,[ xFrozZ ],98.71%,41364,100,6737,24,380,617
1361,us,3997788,a humble duck,98.58%,49591,100,6737,24,359,615
1362,it,3798482,K-Rebu,98.79%,122771,101,6737,32,1045,825
1363,us,3831425,Juhmall,99.15%,39283,100,6737,42,249,576
1364,gr,2415008,Grapheon,98.52%,108922,101,6735,12,550,538
1365,kr,2128311,[ Fakle ],98.18%,85205,100,6735,34,772,780
1366,us,7342622,WombRaider___9,98.10%,23733,100,6734,6,269,421
1367,ca,6884370,jvt,98.78%,33042,100,6733,29,615,953
1368,fi,2327021,jon_chan,98.83%,44524,100,6733,73,511,555
1369,us,4866665,Kruncher,98.82%,51218,100,6732,23,890,1109
1370,pl,2385768,Shodan,99.07%,33789,100,6732,98,827,808
1371,ru,4198283,Snowslide,98.78%,54891,101,6731,37,892,748
1372,fr,113005,Shiro,99.15%,68714,101,6730,468,2916,936
1373,us,5077157,Shinoa,99.41%,14628,100,6730,73,341,141
1374,tw,1040250,[ Erina ],97.66%,102258,101,6729,102,2322,960
1375,ca,5082552,ReiKatt,99.33%,53909,100,6729,61,794,1710
1376,bg,2647539,Akairushi,98.85%,81265,100,6728,428,1793,1370
1377,pl,4294741,bjbmw,98.75%,101931,100,6727,108,624,403
1378,tw,7785421,ShuFunG-,99.11%,45173,100,6726,39,578,875
1379,se,3868804,Niel,98.46%,67640,100,6725,1,388,314
1380,us,5102089,cannedfruit,99.58%,42486,100,6725,122,383,359
1381,sg,3948432,Lumision,98.75%,58317,100,6725,34,695,1238
1382,us,4067039,Poncho,98.86%,50677,100,6724,42,600,1068
1383,de,6104093,Domino,98.97%,28876,100,6723,53,837,1113
1384,sg,1275211,Clyine,98.58%,51937,101,6723,28,1365,922
1385,kr,1715977,Misaki Tobisawa,98.78%,61346,100,6721,10,369,498
1386,ie,4073754,Aernat,99.28%,72006,100,6721,98,811,1358
1387,ar,2498731,chucentry,99.20%,78114,102,6720,555,3407,658
1388,gb,5917917,[ Emperor ],99.04%,90000,100,6719,38,676,514
1389,us,3087205,L1NKED,98.77%,78173,101,6719,108,1373,1065
1390,jp,2137028,hisuiironosora,98.97%,54768,100,6718,26,1039,686
1391,gb,2510409,Josh,98.18%,45717,100,6717,12,414,431
1392,ar,3058773,Dramilion,99.18%,53637,100,6716,106,488,316
1393,tw,125308,Tomoka Rin,99.52%,63365,101,6715,1403,5869,448
1394,pl,3669758,ZBUKU,99.17%,49138,100,6714,151,972,504
1395,de,3844290,Sero,98.12%,60588,100,6712,40,706,1013
1396,de,4056014,Sh1ko,98.93%,50433,100,6711,46,501,567
1397,ru,2049315,Rhijitsu,98.50%,67790,101,6710,90,1476,742
1398,jp,617194,Natorin,98.91%,68469,100,6709,31,828,674
1399,ru,4346274,Okinotori,99.04%,57401,100,6707,328,1045,1255
1400,no,2790454,folence,98.58%,70994,100,6707,76,1354,1501
1401,de,8147403,Knalli,98.28%,23951,100,6706,56,728,790
1402,ru,4750716,Leissss,97.58%,33804,100,6705,15,518,401
1403,us,5042825,Calm-,99.26%,36439,100,6704,47,961,904
1404,nl,2574658,Gumi Rin,98.74%,58251,101,6702,163,1138,674
1405,hk,4762839,-Daku-,98.44%,47258,100,6702,5,433,489
1406,gb,4383807,Darthray,98.83%,53768,100,6702,92,965,1048
1407,kr,7348524,qtz,99.07%,24493,100,6702,39,598,668
1408,kr,3626063,Beomsan,98.75%,38732,100,6700,36,795,503
1409,tw,2149845,s3552515,98.31%,45948,100,6699,16,590,401
1410,ru,2262143,[MoorE],98.85%,73142,100,6698,79,968,399
1411,no,3381441,ZeCryptic,98.98%,74030,100,6697,32,983,809
1412,de,3765989,okinamo,98.89%,29798,100,6697,20,353,647
1413,us,4742068,- e - v - b-,99.18%,46390,100,6696,32,647,660
1414,tw,2968970,HiverK,97.08%,113713,100,6695,69,1031,1113
1415,gb,230116,jesse1412,95.61%,129955,100,6694,31,889,1188
1416,jp,2700583,CaLiA Ruin,98.83%,72581,101,6693,42,1260,795
1417,jp,358287,PEPOTTI,99.47%,118154,102,6692,3888,1128,297
1418,gb,4437309,-Saiko,99.02%,73456,100,6692,298,1252,435
1419,tw,161270,Reiyoru-,97.99%,85900,100,6692,1442,2430,829
1420,jp,867846,uzuran,99.17%,117017,102,6691,455,2890,752
1421,us,4344404,Kon,98.53%,71241,100,6691,146,1860,1332
1422,at,578943,Omgforz,98.91%,37993,101,6690,40,1393,824
1423,ca,4338711,- Josro -,98.81%,80526,100,6690,24,545,727
1424,at,2707498,-Rei-,98.74%,93466,100,6690,39,549,881
1425,no,3277704,Espaas,99.16%,63929,100,6689,511,1418,731
1426,jp,1811176,pro boxer-MATSU,98.65%,40011,100,6688,125,1168,553
1427,dk,4103629,Hudda,98.89%,79459,100,6686,99,928,807
1428,nl,3086393,n0ah,99.36%,60936,100,6686,125,707,567
1429,kr,3737820,Haruna Kumo,97.96%,52632,100,6686,9,571,599
1430,lt,3241280,Kosmonaut,98.85%,56173,100,6685,24,952,608
1431,br,3354406,Yellowl,99.42%,53196,100,6684,44,502,269
1432,si,5341816,Trillion,99.40%,54378,100,6684,25,685,873
1433,us,3696423,Flezlin,96.39%,50199,100,6683,0,304,405
1434,ru,5695241,Teazkor,98.07%,56376,100,6683,69,799,914
1435,id,4655584,WeanNeuer,99.18%,40232,100,6681,72,666,532
1436,za,382095,Quane,99.29%,74228,101,6681,809,5041,1476
1437,pl,4846616,Visemir,99.19%,61089,100,6679,101,777,948
1438,tw,2992688,SnowTsuki,99.10%,65326,101,6679,147,2394,802
1439,id,1987591,Rexeez,99.03%,33573,100,6678,47,726,803
1440,ch,3368568,Neoo,99.00%,70035,100,6677,59,784,1069
1441,us,137441,Rakyero,99.60%,43586,100,6676,174,588,762
1442,au,1934605,LZStorm,98.15%,40032,100,6674,34,1344,652
1443,ru,1507666,dezodor,99.00%,7485,100,6674,6,123,224
1444,jp,3021716,Reswery,99.03%,70549,101,6674,835,1775,1113
1445,ar,4579703,Zadkiel,99.41%,60527,100,6672,759,322,136
1446,us,2129816,xRaigekix,99.37%,53393,100,6672,97,687,1040
1447,jp,2539431,owatan,97.61%,178024,101,6670,79,2181,652
1448,br,4608074,Skycries,99.16%,66576,100,6670,314,274,152
1449,us,1814307,Puzzle,98.85%,88410,100,6669,41,1561,2207
1450,ua,4082445,Ponyawka,98.51%,76967,100,6667,60,278,195
1451,tw,2495528,reborn503,98.96%,102764,102,6666,136,2193,772
1452,ar,4138879,omochi,99.39%,67900,100,6664,112,1015,1220
1453,ar,608277,Glazbom,99.21%,131904,102,6663,290,3380,1028
1454,gr,3478000,ThePainG7,98.44%,93616,101,6663,31,796,899
1455,gb,4100144,ObviousBBQ,98.84%,35007,100,6662,114,938,939
1456,us,2367162,Znon,99.47%,44831,100,6661,31,367,782
1457,kr,2274171,Pochiko,99.44%,80552,100,6660,117,990,145
1458,tw,1159887,FunNi,98.57%,78868,100,6660,19,1525,823
1459,id,3824470,yandri,99.29%,42125,100,6660,148,1096,182
1460,us,6373863,X rated,98.85%,42115,100,6659,14,424,704
1461,jp,1628637,Remilia-yuu,97.98%,106417,100,6658,13,384,473
1462,ee,2190588,Hakurai,99.13%,126272,100,6657,61,803,1039
1463,hr,3629410,schultzika,99.13%,52825,100,6656,230,1189,989
1464,tw,3066316,[ MILK_Jiang],99.40%,62421,101,6654,114,1065,1120
1465,jp,6550532,taka33,98.89%,7244,99,6653,83,415,182
1466,jp,1022958,murasaki_sk,99.05%,149161,102,6653,331,1784,302
1467,kr,5247450,About,97.87%,37032,100,6652,76,576,478
1468,ca,2303856,Azers Mom,98.69%,48534,100,6652,20,355,547
1469,ph,2606470,HybRidChrome,99.00%,41450,100,6652,121,1139,243
1470,fr,4798100,Shizukka Senpai,99.02%,50061,100,6652,105,428,302
1471,il,3909656,Nalian,97.54%,54827,100,6651,15,888,524
1472,sg,3651111,Lirufication,97.71%,28402,100,6650,77,1321,1465
1473,hk,1553672,shAe1eck,97.75%,47329,100,6649,19,1696,1188
1474,gb,3181083,Nega,99.28%,70548,100,6648,167,555,746
1475,cn,467759,laibin,98.18%,24041,100,6648,32,745,344
1476,fi,4168651,Sportai,98.86%,80940,100,6647,67,902,750
1477,jp,525368,NaMiHeY,99.13%,29843,100,6646,98,1107,673
1478,pl,3860156,ROZPIERDALACZ,95.61%,36284,99,6646,7,380,705
1479,jp,440918,SASADUKA,99.19%,109655,102,6646,1250,1898,124
1480,gr,2755584,Tofas,99.20%,81502,100,6644,160,854,512
1481,us,3317151,xl Nyan caxX lx,99.21%,97321,100,6644,65,1033,899
1482,it,6192633,Manu028,99.20%,46411,100,6643,74,619,912
1483,jp,2621843,jitsumin,99.43%,93882,101,6643,258,1351,1199
1484,fr,1520100,ghanem,98.27%,83614,100,6642,24,701,278
1485,us,4502238,zelda101,99.49%,95235,102,6640,1327,1812,919
1486,cz,2162960,MFZ,98.17%,100893,100,6640,43,803,442
1487,se,3303802,filsdelmao,98.85%,33664,100,6639,92,510,532
1488,us,4065138,Lee Jung Hyun,96.69%,54089,100,6638,49,1054,690
1489,jp,6590318,Hotaruduka Yuno,99.42%,9985,99,6637,382,455,410
1490,us,4322869,Aknama,97.20%,95737,100,6637,47,373,488
1491,ua,912627,blednak,98.46%,139950,101,6637,173,1727,611
1492,jp,7225287,yureruyureru,98.56%,4480,98,6637,7,177,332
1493,es,4685335,Lea,98.64%,85845,100,6636,59,959,1055
1494,ca,4259603,IDAN,98.99%,72741,100,6635,53,446,497
1495,nz,3112472,Great Banter,99.14%,58339,100,6634,315,1198,958
1496,ar,4403112,xLautaPvP,98.34%,29003,100,6634,8,385,488
1497,pl,3543130,Michni,98.92%,44578,100,6633,54,500,474
1498,ca,2064234,whuppo,99.19%,28025,100,6632,73,658,477
1499,fi,4086741,- kakku-,98.78%,31385,100,6632,28,649,740
1500,jp,1833817,rate,98.11%,57593,100,6631,49,830,561
1501,us,992439,Horo,99.16%,75113,100,6629,494,1000,1031
1502,br,3649462,mrqsz,98.99%,38593,100,6628,50,352,316
1503,be,1901026,Zetsubou,98.84%,132743,102,6628,118,1155,447
1504,pl,4682923,iaeqb,99.12%,61961,100,6627,51,583,349
1505,no,2352568,soondevil,98.01%,60356,100,6627,9,170,410
1506,us,2930918,Enrix,98.80%,10574,99,6626,27,171,168
1507,de,3656344,[Quarter],99.20%,88392,101,6625,73,748,582
1508,pl,3217345,Radusek,99.62%,70610,100,6624,284,1334,808
1509,hk,1024735,BlazkTea,99.64%,87665,101,6623,120,697,113
1510,tw,2153336,WildzDesire,98.16%,146095,100,6623,147,765,100
1511,us,4313991,RoundNight,99.00%,97724,100,6621,54,393,699
1512,ee,4385862,Synopse,98.86%,50934,100,6621,76,845,1074
1513,pt,799218,Osama,98.78%,121388,100,6621,62,1408,950
1514,jp,2641141,Liselsia,99.03%,39680,101,6619,147,1411,233
1515,ch,4740488,Baim,99.09%,44853,100,6619,227,1636,816
1516,mx,2279351,Atsuro,99.25%,54402,101,6618,43,557,876
1517,cn,1185619,reflectioon,98.17%,140370,101,6618,51,1574,137
1518,br,3618773,pyccknn,97.51%,70415,100,6618,47,807,1589
1519,ie,3723568,Kujinn,96.79%,62360,100,6617,10,488,601
1520,pl,3322364,Hunsaker,98.71%,44887,100,6617,71,570,317
1521,ru,6393126,Desew,98.71%,68858,100,6617,40,633,1035
1522,nl,23326,GladiOol,99.39%,78350,101,6615,448,3241,729
1523,us,1795094,Sage,98.92%,59659,100,6615,18,864,605
1524,jp,1184175,Reira,99.16%,19474,100,6613,16,198,314
1525,id,864649,rakuskoin,99.30%,83607,100,6613,145,966,435
1526,us,3521961,Support,98.22%,64411,100,6613,50,762,563
1527,ch,2105946,Breiz,99.01%,93700,100,6612,218,1166,291
1528,lv,750382,LoGo,98.96%,228674,101,6612,157,1422,1194
1529,cn,1206870,nachi,99.34%,62207,100,6612,555,823,8
1530,es,2098964,Borobo,98.80%,89553,100,6611,117,933,534
1531,th,319312,NonxE,98.94%,99589,101,6610,149,2489,1092
1532,us,5226477,Ancereal,97.79%,61453,100,6609,39,456,375
1533,jp,2061326,[ oitaN ],98.36%,59323,100,6608,159,1309,894
1534,au,2969650,Gallopokoi,98.97%,30297,100,6608,117,591,494
1535,us,7093736,Fawx,99.07%,35782,100,6606,101,667,1281
1536,de,1834131,patch,99.14%,55634,100,6606,15,555,603
1537,ca,4036304,Kirakishou,98.70%,42725,100,6605,47,539,500
1538,ar,957746,Awesome0,99.10%,42773,100,6604,35,402,682
1539,gr,2793537,ThOmAstr,98.58%,74774,100,6602,72,1240,809
1540,tw,2699198,Bat777,98.61%,38725,101,6601,182,1855,565
1541,id,2526649,BabyRomeo,98.26%,22261,98,6601,3,303,380
1542,us,1431354,WEIRD FACE,98.69%,65287,100,6601,95,723,1126
1543,in,2003720,Meet,99.02%,53941,100,6600,51,1025,387
1544,sa,3433893,Link135,98.52%,57739,100,6599,16,495,717
1545,kr,2392880,kec2005,98.70%,19388,100,6598,3,287,137
1546,br,2450945,sushimi,98.60%,41439,100,6596,64,1177,819
1547,se,2320429,Hysteria,98.73%,44859,100,6595,14,565,632
1548,kr,7892320,Zeisen-,98.66%,34833,100,6595,14,456,663
1549,kr,699968,[KOR]Hakase,98.69%,39845,100,6594,61,1093,206
1550,ch,4899898,ayygurl,99.06%,45934,100,6594,95,779,270
1551,hk,873961,Skystar,97.53%,66726,100,6592,50,1245,321
1552,id,4473980,Shigure-,99.05%,31366,100,6592,30,409,396
1553,ch,4634953,whosHxrtz,98.80%,72712,100,6592,9,421,981
1554,jp,2163585,Snow Wind,98.80%,40965,100,6591,105,1018,546
1555,fr,3822930,SpitsLife,98.85%,88030,100,6591,403,1651,1187
1556,us,3533706,[ Enju-chan ],98.18%,67285,100,6591,15,526,201
1557,nz,5580057,Slowest,98.59%,79544,100,6590,91,672,453
1558,kr,985833,HUUE,99.07%,43126,102,6590,227,2459,652
1559,hk,1583218,MinG3012,71.21%,63228,100,6590,22,636,273
1560,ee,4720139,Xuteris,98.91%,40117,100,6590,42,408,786
1561,fi,6524603,Freezd,99.04%,44208,100,6589,57,344,333
1562,cn,982778,Linckey,99.42%,70346,100,6589,107,1117,331
1563,de,2008278,[ WayZ ],98.21%,70033,101,6589,188,2486,914
1564,se,3088364,Jairod,99.45%,70352,101,6588,2163,2828,1487
1565,gb,4160744,unko,97.10%,59832,100,6587,136,458,561
1566,jp,459130,Uryuwei,99.27%,141620,103,6587,1648,1780,81
1567,cl,3024454,TensaiRhythm,98.56%,93346,101,6586,322,1664,1058
1568,ru,3636617,Midi,98.31%,64172,100,6585,79,583,334
1569,ru,5100305,vetochka,99.09%,68495,101,6585,29,934,1043
1570,cn,4699258,- Small Mio-,99.00%,75757,101,6585,65,1083,445
1571,us,3181548,Glacial,98.56%,82979,101,6584,211,1455,162
1572,kr,4261405,Picala,97.77%,29264,100,6583,4,499,571
1573,kr,1306161,yykkrr,97.93%,19687,100,6583,30,949,1180
1574,jp,528066,TenaPotato,99.42%,114204,101,6583,1519,1536,933
1575,it,2543963,Srayne,98.39%,99636,101,6582,183,1600,1393
1576,nl,6888206,wooz,99.49%,49735,100,6582,92,655,819
1577,us,476861,ProSauce,99.70%,67901,101,6582,305,1161,22
1578,tw,3935438,-Miyano Kotone-,99.24%,81076,101,6582,181,1733,393
1579,us,4856562,-chara,98.70%,62907,100,6582,49,630,825
1580,au,5247739,Phenomenol,99.09%,43279,100,6582,118,463,651
1581,kr,532488,ch2035,98.83%,56647,101,6581,109,1916,979
1582,jp,834399,KirimaSharo,98.87%,120112,100,6580,43,446,186
1583,it,4397314,-Kai,99.24%,30000,100,6579,75,497,301
1584,us,2307746,jayK,98.84%,70972,100,6579,32,618,771
1585,us,2567768,iMinimal,97.99%,62887,100,6579,7,878,665
1586,ca,1586237,Kairi,99.11%,103998,101,6579,495,2118,599
1587,ru,2952267,Sk1t4,99.02%,65503,100,6579,58,978,243
1588,se,973172,l1mi,99.34%,134828,104,6578,3326,5001,1272
1589,ca,2372045,Kipley,99.03%,40474,100,6578,19,741,918
1590,us,4249778,SpellStorm,99.43%,44113,100,6578,275,733,643
1591,us,5184551,-phurion,98.85%,84606,101,6577,51,915,772
1592,fr,3166197,Win,99.10%,80885,100,6576,107,1064,630
1593,us,6879408,LuckDOTexe,98.99%,47213,100,6576,30,179,344
1594,us,4632259,G3k0771,98.10%,42095,100,6576,76,829,921
1595,jp,5138563,vedsRe,98.38%,35691,100,6575,40,690,1142
1596,jp,3203059,sora_25,99.45%,71049,101,6574,558,1687,393
1597,fi,3517198,Poofie,98.82%,66561,101,6573,64,1105,1478
1598,se,2330524,Bubba,98.98%,106025,101,6573,242,2060,220
1599,vn,3401782,Izumi-,98.67%,8447,98,6573,10,276,358
1600,tw,1499997,Aragami,98.82%,60877,100,6572,30,788,831
1601,hk,790216,WhatTheDuck,98.97%,71522,100,6572,18,459,591
1602,us,83114,EAASYMONEEY,98.69%,93280,100,6572,13,827,1102
1603,us,2031877,LaZyAzN,98.77%,114922,101,6569,146,2051,2033
1604,kr,4388486,PantyStick,98.45%,40443,100,6567,1487,2930,69
1605,cn,1070783,ZunK,98.39%,46143,100,6567,59,1199,742
1606,de,3997638,Ryugar,98.97%,48678,100,6566,69,560,514
1607,jp,1238627,Russy,98.84%,57583,100,6565,22,1198,894
1608,fr,2705769,Shapy,99.10%,73862,101,6564,432,1535,1207
1609,pl,6123428,Vamhi-,98.43%,42023,100,6564,16,227,208
1610,no,3409838,Liqh,98.85%,65651,101,6564,166,1055,851
1611,ar,3171800,Fervore,98.22%,41343,100,6564,32,730,829
1612,de,3812981,Fluffy Tiger,98.97%,49753,100,6563,48,514,493
1613,us,4321876,KoaLeahq,98.99%,47326,100,6563,54,868,529
1614,gb,1825822,Saferon,98.56%,60000,100,6562,242,1735,516
1615,my,4025232,TheSomething,98.95%,44031,100,6562,34,824,1198
1616,ca,2253645,Troy,98.77%,41324,100,6562,13,405,329
1617,fr,4381959,chtioploute62,98.35%,55788,100,6561,70,619,707
1618,us,1146469,Floks,99.00%,123607,102,6561,484,4247,16
1619,es,4759050,MortalStriker,98.85%,39720,100,6561,108,933,525
1620,kr,1470834,util,97.67%,60649,100,6561,18,804,945
1621,at,2167069,PandaDesu,99.30%,79820,101,6558,490,1168,818
1622,be,2140973,Nerox,99.09%,48211,100,6557,140,1325,628
1623,pt,3070694,Zenden,99.31%,47017,100,6557,41,528,1020
1624,gb,3253550,Linkle,97.59%,19487,100,6555,30,309,249
1625,kr,3794345,- -,96.82%,108705,100,6555,612,1758,606
1626,il,2610433,Tarix,98.63%,54591,100,6554,12,691,561
1627,ca,2476935,Callum,99.05%,90643,101,6554,129,1675,1031
1628,au,2848040,Joy Boy,99.06%,31969,100,6554,116,871,441
1629,us,2917464,Superfinemike,99.30%,58781,101,6554,271,3314,1327
1630,hk,3971908,[ThisUsername],97.89%,8608,100,6553,8,462,687
1631,kr,2292186,qsc20010,98.80%,62627,100,6553,47,905,1144
1632,fi,1644225,Jantsi,98.81%,113815,100,6553,102,1772,1553
1633,fr,1572956,Syfou,97.24%,104228,101,6552,46,1344,992
1634,au,5978907,Ezipie,98.38%,85431,100,6552,2,492,524
1635,ca,2944449,Too Slow,98.73%,68717,100,6552,65,760,1096
1636,tw,2331960,[ Jewel Chino ],99.32%,35852,101,6550,161,1223,960
1637,de,2206079,NoNameAlter,99.04%,72793,101,6549,165,1929,1048
1638,bg,1869492,-Arthus-,98.42%,70866,100,6549,26,916,1064
1639,il,2689577,Slendy,98.71%,47350,100,6549,74,894,880
1640,kr,1017801,Al Tang,98.50%,76396,100,6547,57,1524,554
1641,ph,4003979,konawiki,99.12%,69464,100,6547,9,352,133
1642,us,4848423,gbacca,99.00%,54153,100,6546,21,476,308
1643,pl,4947742,Turbo-Tapczan,99.51%,65298,100,6546,287,2064,1112
1644,ru,1890143,-Trigger,98.71%,55299,100,6545,123,1090,694
1645,cy,4310165,Bureizu,98.89%,59592,100,6543,143,974,561
1646,hr,4830261,Seni,98.88%,135284,101,6541,74,875,1094
1647,se,5233691,Satilia,99.37%,32141,100,6541,198,1057,707
1648,it,3636065,_Mattia_,98.98%,36852,100,6541,112,987,909
1649,cl,4062170,[ Steph ],98.22%,15762,100,6540,18,630,457
1650,it,157972,Franc[e]sco,97.56%,243011,102,6540,86,1097,427
1651,cn,2351439,MasterKotori,98.96%,34784,100,6539,24,709,444
1652,us,2356980,Soulg,98.73%,56989,100,6538,31,519,586
1653,cn,1921587,Jemmmmy,98.36%,73162,101,6537,17,1205,895
1654,cn,2069974,Yukino Miko,100.00%,109337,102,6537,4624,25,139
1655,jp,1256768,teakn,99.27%,82963,101,6537,116,1231,1004
1656,co,3562488,crisco13,99.02%,81595,100,6536,27,497,658
1657,gb,4087422,Cornfield,99.00%,50019,100,6536,60,628,636
1658,cl,1521035,Jok3r,99.10%,54388,100,6535,37,802,819
1659,us,2528325,Ishkiz,99.12%,87033,102,6535,1227,2466,1715
1660,us,285711,Ohrami,99.29%,99204,100,6532,267,1179,849
1661,au,4241054,TheOmyNomy,99.44%,62319,100,6532,183,945,361
1662,dk,2983311,DipG,98.97%,56509,100,6532,114,1015,670
1663,be,4304535,Brunolt101,99.23%,33191,100,6531,246,2010,441
1664,au,2755628,Herdier,99.53%,70462,100,6531,101,1055,673
1665,jp,2814070,FelixNy,98.61%,97187,100,6530,47,496,501
1666,kr,2008827,cemie,97.54%,71818,100,6530,14,541,663
1667,jp,2646760,Schwartz,99.10%,81330,100,6530,194,1130,829
1668,sg,5104320,SeeL,99.08%,64880,100,6530,14,374,510
1669,us,3910192,Zerokae,98.64%,37846,100,6530,8,295,360
1670,jp,482120,Homura-,99.13%,80190,101,6529,1115,2041,210
1671,de,3123773,Melanch0wl,98.84%,48259,100,6525,86,1229,815
1672,jp,592034,anchobi,98.81%,123537,102,6523,285,2346,1272
1673,us,2714158,Paladin1us,99.05%,55442,100,6523,58,798,1217
1674,us,2856512,selavy,99.29%,46032,101,6522,260,1229,825
1675,nz,4403272,H Y D R A,98.51%,51608,100,6521,0,352,641
1676,ar,6546664,HailDaChicken,98.89%,47668,100,6521,8,303,619
1677,ca,4891293,- Auto -,99.67%,32434,101,6521,713,1560,779
1678,sv,761255,koromo,99.24%,91471,101,6520,102,1716,850
1679,hu,2185987,emu1337,99.00%,50867,101,6519,198,2323,2810
1680,jp,1433838,VeLias,99.32%,172648,102,6518,224,1686,36
1681,ru,6718427,Blazemon,99.03%,74975,100,6517,148,1162,417
1682,us,3961178,Phantasm,99.04%,72484,100,6517,83,1046,1528
1683,tw,1613663,Niki-,98.75%,42139,100,6516,41,1213,391
1684,ca,5077396,Cubic,98.43%,40996,100,6516,37,881,657
1685,ma,2094566,FGSky,98.06%,102950,100,6516,33,313,430
