rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
2446,cn,3383404,OtakusRin,98.54%,61567,100,6161,149,1553,1225
2447,ca,2745099,VileFury,99.54%,60355,101,6161,108,1073,779
2448,kr,4479921,RyeoCha,97.88%,44608,100,6161,14,522,558
2449,at,1238524,-Mephisto,98.53%,61921,100,6161,94,2097,997
2450,us,2717555,Muffins13,98.58%,30512,100,6160,5,383,427
2451,ar,3188703,zaqlev,99.04%,101905,100,6159,34,229,1002
2452,jp,2468971,Anpan dayo,99.24%,20433,100,6159,52,625,849
2453,ph,2437468,ThVocaloid21,99.28%,49901,100,6158,234,1240,605
2454,jp,3044576,-SuHeRa-,98.37%,24298,100,6158,5,341,433
2455,us,7375340,Stein,99.01%,58319,100,6158,43,632,436
2456,id,4577373,aegishield3,99.37%,55409,100,6157,35,492,161
2457,gb,2313772,Could This Be,99.19%,68107,100,6156,78,719,852
2458,se,5126607,Lettuce,98.83%,53231,100,6155,77,773,1357
2459,cn,1523555,Amalgamation,99.11%,21375,100,6155,14,817,335
2460,tw,1819342,DPPt444444,98.18%,87938,101,6154,105,1736,522
2461,us,2574144,Claximillions,98.93%,51851,100,6154,132,627,828
2462,kr,214187,ExGon,99.59%,72165,100,6154,2397,179,142
2463,kr,899031,Lami,99.35%,137441,101,6154,804,4038,902
2464,no,6344590,Fumax,99.44%,40102,100,6154,148,689,1228
2465,br,2981029,xLeoSOULx,98.86%,87223,101,6153,47,688,659
2466,kr,2513131,WBH,99.12%,79843,100,6153,138,1106,323
2467,kr,2341034,-Anastacia-,98.57%,38507,100,6152,22,682,588
2468,ph,5315077,2124,99.24%,66860,100,6152,81,695,373
2469,ru,6675998,ImNuclear,98.67%,85504,100,6151,13,940,768
2470,cn,2296938,Black fires,98.82%,48025,100,6151,43,742,348
2471,de,2242883,-Inyafaze-,99.04%,47078,100,6151,37,488,307
2472,ru,4939107,z0mbir,98.57%,49235,100,6151,47,468,653
2473,kr,1557459,Arakene,98.76%,39934,100,6151,50,1119,534
2474,br,3499939,RIP,98.84%,45073,100,6151,47,479,397
2475,us,4112304,FINGERLOCK,99.24%,66097,100,6150,79,556,378
2476,pl,2427116,WilczekCK,98.60%,66612,100,6150,35,1107,716
2477,nz,4952448,Reishara,98.30%,33342,100,6149,20,858,1021
2478,se,2265679,TeaBiscuitz,98.82%,64798,100,6149,23,710,796
2479,cl,7190748,Laskher1,98.91%,47520,100,6148,45,827,1067
2480,ee,4102249,- Drummer-,98.70%,87038,100,6147,122,825,715
2481,ch,3747440,psychedelic-,98.71%,44236,100,6146,72,1209,1057
2482,us,2773526,Xexxar,99.18%,41441,100,6146,44,474,728
2483,ch,6461337,Zerikei,99.31%,38522,100,6146,78,579,492
2484,jp,300011,waruo,98.93%,77636,101,6146,132,1883,738
2485,us,3088728,hilko,98.36%,38584,100,6145,19,667,584
2486,ca,3270303,Volkke,98.79%,81604,101,6145,8,1077,843
2487,pl,2661942,NekoAiden,98.87%,24285,100,6145,63,600,785
2488,mo,4060073,SoullessTM,98.86%,10997,99,6145,22,393,263
2489,ro,5362633,Dominate,99.19%,24689,100,6145,97,801,701
2490,se,4466673,Morgan,99.03%,51868,100,6145,178,1348,781
2491,fr,2860559,Shllaggy,98.58%,50359,100,6144,46,1235,392
2492,pl,5558939,Pata2,98.58%,34629,100,6144,39,392,478
2493,se,2088084,Orange Mushroom,99.14%,50633,100,6144,154,1096,942
2494,at,3726858,Zelnehuln,98.98%,41942,100,6144,52,574,679
2495,hk,1687524,SiLviZ,98.40%,68327,100,6143,50,706,427
2496,ru,4735736,kkk,99.20%,81517,101,6143,237,915,709
2497,au,2271615,Dumi,98.80%,75815,100,6143,63,437,797
2498,de,3311424,Zeny,99.34%,27514,100,6143,153,921,908
2499,jp,3134675,Unp_ch,99.30%,36610,100,6142,335,1480,958
2500,at,5266981,Shikyoga Kira,98.13%,59015,100,6142,7,418,362
2501,sg,5371172,Oddcorner,98.80%,23462,100,6141,86,1399,858
2502,ca,6426310,Choireo,99.19%,29006,100,6141,20,437,385
2503,kr,5665183,Febreeze,98.93%,43804,100,6140,69,486,234
2504,nz,6094523,Lauk,98.71%,32347,100,6139,11,652,583
2505,ua,689414,Don Omar,99.00%,36792,100,6139,118,1749,731
2506,gb,6646894,-DarkAngel-,98.12%,38834,100,6138,2,296,519
2507,jp,2158499,Nagata,98.81%,58719,100,6137,31,634,1255
2508,lt,4290833,Roksuu-,98.82%,77110,101,6136,94,1183,1481
2509,kr,1345911,BeDuck,99.06%,27549,100,6136,50,597,468
2510,pl,2629617,cezgru,98.01%,62410,100,6135,42,550,446
2511,nz,4126039,doghowler45,99.16%,64015,100,6135,258,1033,633
2512,ma,2934211,Lucent Dragon,99.13%,52440,100,6134,10,615,270
2513,de,1077026,Chinox,99.28%,27661,100,6133,64,787,781
2514,ca,4006012,Enkyy,98.69%,52398,100,6132,23,641,1014
2515,jp,1513758,hello-rabbit,98.42%,41673,100,6132,19,677,178
2516,cn,528881,a5950147,98.44%,38908,100,6131,47,1139,746
2517,jp,927490,inchanpiyu,99.10%,96615,101,6131,2045,869,70
2518,se,6831611,Bullen8,98.73%,64411,100,6131,34,424,672
2519,ca,6465867,Space Chicken,99.07%,41888,100,6131,112,578,600
2520,es,1968481,Betwin,98.69%,32853,100,6130,35,627,904
2521,si,4643145,Krom1,99.39%,29240,100,6130,147,984,404
2522,kr,695486,NgeLs,98.73%,37463,100,6129,38,779,285
2523,hk,4168613,SherlockST,98.99%,55202,100,6128,22,627,679
2524,at,8179335,Micca,99.12%,36531,100,6127,38,320,251
2525,gr,3423454,Leftiezi,99.54%,51050,100,6126,245,763,1454
2526,fr,4430948,Jean-Michel Jr,98.76%,39456,100,6125,66,520,1155
2527,us,6345158,Veltoad,98.45%,37391,100,6125,47,536,863
2528,au,4586118,Yurie,99.10%,70191,100,6124,30,669,1247
2529,it,4188624,Markden,99.10%,63545,100,6124,137,1348,420
2530,fr,2467018,Corompus,98.56%,70671,100,6124,139,961,1082
2531,id,1682957,CooLZ,99.52%,22415,100,6124,52,364,400
2532,cn,4516675,Meepoex,98.46%,28250,100,6123,9,396,516
2533,kr,6900829,deidarabochi,99.04%,19458,99,6123,35,337,76
2534,th,1832711,Applause,99.05%,50515,100,6123,59,344,248
2535,ca,4510179,XgenSlayer,99.08%,35540,100,6121,11,400,539
2536,cn,1503739,Katsura,98.17%,57947,101,6121,24,1374,559
2537,kr,6813134,Akwiria,98.80%,34412,100,6120,77,1773,1090
2538,nl,3631885,gijs123a,99.04%,87108,100,6120,207,773,672
2539,kr,4707843,babu,98.20%,21534,100,6120,24,220,693
2540,dk,2637514,Kazutakee,99.28%,74471,100,6118,233,1767,553
2541,ua,6416790,_Mitsuha,98.74%,69636,100,6118,11,412,997
2542,mx,3024746,lemu lemu,98.36%,104256,100,6117,35,1079,822
2543,kr,2595374,Rika_Desu,98.99%,77518,100,6117,30,371,582
2544,sg,5895047,-Eniglizx-,97.89%,34594,100,6117,29,790,529
2545,gb,5828893,CircleFairy,99.19%,25158,100,6116,81,1158,1718
2546,my,5667763,TayGames,98.51%,43827,100,6116,9,341,356
2547,tw,471554,SugarCat,99.06%,34524,100,6116,89,1291,216
2548,es,1429101,Pai Sensei,98.56%,25376,100,6115,97,936,899
2549,nl,4163430,ikhebepicmuis,97.43%,28145,100,6114,4,277,293
2550,fi,6292501,PossuKeisari,98.78%,54526,100,6113,53,512,589
2551,jp,1158068,Galiel,99.43%,77592,101,6112,1060,2247,407
2552,us,4199447,Elgenzay,99.32%,39116,100,6112,36,767,263
2553,jp,1771826,oppaiman,99.35%,63252,101,6112,247,1131,473
2554,gb,3391379,Jerome,99.04%,71866,100,6112,127,1105,597
2555,us,4041913,Improv,98.23%,53057,100,6112,16,713,536
2556,at,2619690,R4UP1,98.84%,45881,101,6112,244,2867,1175
2557,sg,772295,phox,98.56%,73690,100,6112,25,1120,1153
2558,hk,3764670,- Gyaku Koi-,98.18%,56990,100,6111,55,2266,986
2559,jp,729632,DevilA1r,98.58%,69787,100,6111,186,2965,533
2560,ar,4096472,-Neko,99.01%,45672,100,6111,123,657,567
2561,kr,2006761,SteiNer-,97.75%,60785,100,6110,32,913,1110
2562,cn,74937,kiddly,99.05%,83107,101,6110,38,1614,649
2563,jp,5107016,Tabitha,98.29%,15781,98,6110,4,346,334
2564,us,3228892,Momo Deviluke,98.96%,62604,100,6109,54,1387,1315
2565,de,7467183,-Hwangbo,98.36%,27445,100,6109,40,455,345
2566,de,2299178,monomosc,98.33%,107097,101,6108,59,1300,807
2567,my,1163205,ffstar0716,98.54%,69590,100,6108,39,950,1063
2568,fi,2906436,Lako,98.85%,62488,100,6107,42,909,1051
2569,mo,2867959,EroFish,98.45%,89369,101,6107,125,2081,892
2570,uy,6159669,Daanit,98.89%,92367,100,6106,35,443,660
2571,ca,3388375,Truth,98.83%,42342,100,6106,45,673,370
2572,us,2102911,[ Time ],99.02%,42602,100,6105,45,812,635
2573,us,1371800,d777b,99.31%,36944,100,6105,24,914,878
2574,lv,4499926,rihis123,99.07%,52256,100,6105,52,1084,574
2575,us,3364526,Redmoss,98.80%,66639,100,6104,94,1034,596
2576,us,4719055,Jensen,99.02%,60371,100,6103,26,414,647
2577,kr,2459981,Utaite,98.24%,28187,100,6103,39,789,640
2578,sa,1093034,Abody Kashgary,99.06%,94954,101,6102,141,2116,802
2579,de,3835332,Kawaii Loli,98.67%,31603,100,6102,31,946,1063
2580,se,2140681,- Carl -,98.16%,35302,100,6100,15,409,373
2581,cn,580243,tsunamayo,99.81%,50138,101,6100,1503,117,0
2582,ru,2198706,LoverJuzu,98.40%,67507,100,6099,31,1244,946
2583,at,6983789,Pyaaa,98.94%,52657,100,6099,57,492,691
2584,de,3076325,Eevee-,98.11%,49031,100,6099,31,560,418
2585,ru,610462,BinGOSU3,98.68%,53074,100,6098,433,3195,345
2586,jp,4304495,----,97.92%,52445,100,6098,22,402,505
2587,us,7318540,Goodstein,98.33%,44809,100,6098,3,166,474
2588,cn,1176704,Emik,99.82%,77580,101,6097,539,991,215
2589,cn,2222021,Terror,98.02%,50617,101,6097,253,5372,635
2590,cz,3123488,kolgar,98.06%,32923,100,6097,20,476,404
2591,us,4793635,ComplexCow,98.96%,49704,100,6097,434,2298,2043
2592,au,6135442,TTG,98.14%,50989,100,6097,6,515,660
2593,fi,2939303,hemp,99.06%,42528,100,6096,90,844,770
2594,th,4852907,Azir,98.64%,51915,100,6095,15,285,202
2595,cl,1958549,uNable,99.16%,41809,100,6094,116,1236,861
2596,hk,3944966,FuTaRi-,97.82%,36731,100,6093,9,638,435
2597,fr,3832571,Oreemo,98.62%,51306,100,6093,84,881,763
2598,ca,1951300,[Doumon],97.84%,28297,100,6092,13,634,773
2599,mx,6611222,SuperPoxie,98.79%,49721,100,6092,23,581,561
2600,br,2796903,stablest,98.76%,114807,100,6092,13,443,515
2601,de,7193996,[Mashiro-Desu],96.65%,39372,100,6091,22,437,505
2602,br,6822573,TheFoxz,98.31%,32881,100,6091,1,262,310
2603,fr,2461385,Tiyop,98.54%,89935,100,6091,90,1124,478
2604,cn,1083002,Ayakura Mei,99.38%,27079,101,6090,558,1305,139
2605,cn,640575,-LoliCore-,98.82%,53093,100,6090,34,1204,1105
2606,gr,3906178,DJ VaGGoS 13,98.66%,35147,100,6089,20,811,692
2607,au,5039340,Ranked,98.30%,34368,100,6089,27,701,686
2608,bg,2466360,Sealeet,99.28%,74858,101,6089,670,3231,2012
2609,ca,4924835,Harutora,99.13%,50509,100,6089,86,692,292
2610,ca,6143025,gj Yui,99.16%,40380,101,6088,77,1669,983
2611,de,3199855,xSaiyajin,98.95%,35641,100,6087,16,589,498
2612,us,4050895,LeMainManCarfan,98.13%,42701,100,6086,12,403,516
2613,us,718696,JAKACHAN,99.08%,90076,101,6086,177,1788,598
2614,il,5212441,Damage,98.90%,31416,100,6085,27,347,214
2615,cn,1936416,An Yanyan,99.08%,68285,101,6085,111,1374,469
2616,ru,7731490,My Reading Suck,98.39%,21493,98,6085,14,123,381
2617,es,4638940,Frc,98.60%,3872,98,6085,7,69,338
2618,lt,3065625,Damach,98.80%,90056,101,6085,38,1069,1577
2619,us,3971190,RC Fox,98.70%,21469,100,6084,61,590,728
2620,pl,6628380,KolegaKlikacy,98.50%,48747,100,6084,13,401,525
2621,jp,337102,Haruru,98.39%,56347,100,6084,110,1543,983
2622,cn,1208727,Dark and Hard,98.55%,105414,100,6084,103,1630,511
2623,id,3932190,Aikyuu-Chan,99.95%,44728,100,6083,7064,198,1
2624,pl,2131130,viionc XD,98.67%,64457,101,6083,31,986,524
2625,se,3958540,Citoxe,98.23%,98816,100,6083,24,557,941
2626,kr,1458069,koreapenguin,99.10%,51988,100,6083,286,2805,191
2627,es,4744943,pablonr,98.87%,70316,100,6082,243,1201,2191
2628,cn,2391358,Klomi,99.31%,27799,100,6082,142,574,101
2629,nl,2757863,PwnagePotato,98.80%,24610,100,6081,16,347,904
2630,de,4088772,Zeonive,99.10%,54233,100,6081,92,903,1319
2631,se,4427423,enaporp,98.27%,81577,100,6081,8,439,1474
2632,hk,5014516,toir,98.58%,41785,100,6080,0,229,406
2633,kr,1937697,dbok1234,99.22%,22795,100,6080,61,773,513
2634,us,7186367,Absolutelumi,98.68%,43918,100,6079,72,1028,1123
2635,rs,3852076,PotatoeSalad,98.80%,72673,100,6078,35,509,832
2636,us,4011447,DivineWafflezz,98.84%,87115,100,6078,57,1274,1092
2637,fr,2473397,Kahoria,98.55%,73104,100,6077,51,774,571
2638,sg,3831003,Blitzcrieg,98.15%,36607,100,6077,14,328,318
2639,ch,2560106,Vyteras,98.72%,48504,100,6077,18,576,637
2640,dz,6264187,blitzzzard,96.90%,37887,100,6077,11,408,405
2641,us,8482062,freedomdiver,91.80%,26681,98,6076,173,510,408
2642,lt,3820339,vincaslt,99.11%,80051,100,6076,45,674,704
2643,pl,4928691,Ai_SiN,99.11%,34367,100,6075,38,519,582
2644,tw,1880926,calvin42613,98.59%,45855,101,6075,22,1642,835
2645,de,4945665,JaviLALA,98.95%,57080,100,6075,113,592,899
2646,kr,698085,C O I N,98.56%,46392,100,6075,239,1538,994
2647,kr,2943282,Gate,98.19%,17192,100,6075,7,213,207
2648,at,3440401,Sp3ctrUm,98.50%,34454,100,6074,59,785,881
2649,cl,4658388,Megumin-,98.01%,85577,100,6074,32,480,513
2650,cn,2385405,Old K,99.11%,46187,100,6073,209,1422,2285
2651,no,5818319,masaya,98.56%,58001,101,6072,82,2095,2162
2652,fi,4066046,Q-Q,98.55%,34966,100,6071,7,401,379
2653,it,5229124,-Miky-,98.78%,34795,100,6070,117,467,266
2654,gb,5770355,NesoKaiyoH,99.22%,23980,100,6070,153,1518,1534
2655,fi,3511774,Xurnub,99.18%,46417,100,6070,27,663,601
2656,jp,235580,Moyaso,99.19%,50483,101,6070,714,2672,188
2657,us,4374286,iaace,99.59%,40097,100,6070,256,1180,1173
2658,jp,704047,Celstea,99.08%,49230,100,6070,62,1813,593
2659,es,5139223,blizzen,98.38%,73254,100,6069,35,782,961
2660,fr,5713209,IstackNeko,98.98%,74741,100,6069,70,769,382
2661,ca,4286158,Kwaachi,98.82%,17645,99,6069,66,440,518
2662,fr,5019864,Akananas,98.66%,44205,100,6069,8,268,568
2663,jp,580925,BluOxy,98.15%,130238,101,6069,292,2521,1123
2664,kr,216472,M A I D,98.69%,147168,102,6068,401,5340,499
2665,cl,5252968,_s3raph,99.24%,60252,100,6067,63,491,591
2666,kr,2808004,Cinderella Time,98.36%,46868,100,6066,1,437,593
2667,gb,5097341,Chug,94.42%,87573,100,6066,0,295,334
2668,jp,1471889,Airis,98.49%,70885,101,6066,929,3182,564
2669,jp,1401004,chak,98.00%,31219,100,6066,50,1676,950
2670,fi,3059625,Jollumi,99.41%,97586,100,6065,111,755,808
2671,nl,4820429,KING MAT 050,97.97%,75471,100,6064,26,753,860
2672,pt,602760,Hugobolt,98.97%,22793,100,6064,96,546,484
2673,ar,3272902,juliancala,98.85%,87272,100,6064,22,558,439
2674,tw,477704,I will be back,99.05%,107693,101,6064,1030,1135,706
2675,us,2117197,Kyoro,99.37%,48889,100,6063,60,380,613
2676,us,5273488,Fyre,98.41%,50775,100,6062,172,436,405
2677,au,3733240,pekkanto,98.66%,41261,100,6062,12,408,486
2678,de,2114348,BlackDisplay,98.68%,109567,100,6061,48,763,564
2679,pl,6396817,-Reko-,98.94%,32418,100,6061,29,398,254
2680,ua,4809354,nemiroN,98.82%,34364,100,6061,56,623,1608
2681,de,924007,Wolkid,99.07%,46844,100,6058,15,364,510
2682,jp,4733185,KinakoN,98.68%,18215,100,6058,25,224,339
2683,my,2676512,Ex6TenZ,99.00%,45484,100,6058,58,809,1124
2684,jp,2444995,OK_oreGENKI,98.58%,83162,101,6057,253,1267,516
2685,gb,7263333,[- Creepy -],98.81%,26954,100,6057,47,465,876
2686,it,1656340,XZ19,99.01%,54067,100,6056,288,1137,389
2687,jp,717873,Rizzo,99.86%,226581,105,6056,5053,942,80
2688,ca,480984,Kyouya,97.82%,67271,101,6056,106,1553,1098
2689,fi,2604330,Jesku,99.15%,64888,100,6056,43,1221,1023
2690,jp,1397981,iFuko,98.17%,72714,100,6056,6,678,548
2691,tw,2751513,benshi OuO,99.22%,37298,100,6055,39,1265,1080
2692,pl,4671253,Okazys,98.36%,48549,100,6055,32,454,527
2693,ca,2400120,Mango Berry,98.58%,36049,100,6055,14,567,995
2694,ar,4627467,Segregate,98.51%,70439,100,6055,25,635,626
2695,at,2463942,Lari20752,98.66%,30838,100,6055,38,739,1295
2696,id,1501956,Fuma_zenkum,98.97%,67650,100,6055,86,573,468
2697,jp,3431746,YubiGori,98.91%,28057,100,6054,96,907,573
2698,fr,2008753,ToucheDeVelour,98.13%,34793,100,6054,143,2255,1019
2699,ru,6979693,dokhakerok,98.89%,123412,100,6054,26,327,193
2700,il,3656068,ohad1881,99.04%,81270,100,6053,80,781,1022
2701,us,4297325,[-FlyingRUPig-],98.97%,67942,100,6053,51,645,694
2702,gb,3268090,Suupah,98.95%,68479,100,6052,39,1127,734
2703,at,3674696,Bloody,98.66%,95978,100,6052,96,624,496
2704,de,2016326,julchiar,98.62%,92512,101,6052,57,1279,1163
2705,ru,6255186,-Riasima-,99.21%,36461,100,6052,62,653,506
2706,kr,2534607,Wolpis Kater,97.40%,39210,100,6052,19,908,848
2707,kr,1743713,Decomori sanae,98.97%,69687,101,6051,106,966,582
2708,jp,3789802,Flamie,98.98%,51305,100,6051,23,882,606
2709,cn,682968,Kaname Madoka,98.78%,75657,100,6051,36,1124,1217
2710,cn,463924,Reclude,98.93%,77454,101,6051,1801,2820,432
2711,it,2911342,Roxorac6,98.47%,19231,100,6050,69,887,897
2712,pt,5359223,imPriDex,97.89%,21835,99,6050,51,340,240
2713,ch,3455592,TrueKoalaLove,99.19%,24549,100,6050,23,337,295
2714,cn,258104,Coppola,99.12%,134504,103,6050,3982,11681,75
2715,tw,4315025,ArLiuE,99.31%,30984,100,6050,17,432,25
2716,bg,2554708,DarkGodZereff,99.40%,42062,100,6049,169,885,796
2717,tw,1270850,Lunchaniru,99.27%,82306,100,6049,672,1465,408
2718,de,3922920,Ikikaera,99.40%,44269,100,6049,71,910,866
2719,jp,4355380,vbnobu1105,99.09%,19974,100,6048,16,251,384
2720,jp,438959,CheshireBreak,98.75%,68263,101,6047,675,2578,876
2721,jp,2858210,krnk819,97.65%,54577,100,6047,108,1432,588
2722,sg,4667643,Sinon20,99.40%,55903,100,6047,88,998,1066
2723,jp,652747,Lizelotte,98.71%,32585,100,6047,35,457,300
2724,cn,1162583,Fkk,98.88%,67942,100,6047,50,1599,1041
2725,cn,3952025,QXYO,99.29%,84173,101,6046,56,1009,463
2726,ru,5698467,White Fox,99.39%,71556,101,6046,3775,761,88
2727,lv,6473092,kbwaaablya,98.48%,28428,100,6046,24,473,461
2728,by,5209617,lfqvytevthtnm,98.64%,55887,100,6045,70,890,928
2729,cn,2963675,Spiral,98.37%,51492,101,6044,29,1659,362
2730,id,2703862,Mousr,99.27%,33073,100,6044,114,740,94
2731,nl,2330619,Mr HeliX,99.44%,68865,102,6044,505,2482,1366
2732,cl,834377,rezfud,99.13%,77824,100,6044,78,1152,624
2733,ca,3521203,_Tyler,98.44%,82422,100,6043,16,599,1131
2734,de,3736075,Fratziii,98.06%,131723,101,6043,18,992,1262
2735,ca,3869815,oOFrostOo,99.07%,63565,100,6043,39,678,648
2736,hr,4745917,DiscoTheBudgie,97.42%,77308,100,6043,21,270,396
2737,us,2949928,Ampoz,99.15%,62678,100,6043,90,956,210
2738,kr,4180105,Sanapri,99.27%,48039,100,6042,945,1383,483
2739,si,2435672,TheANDRAXY,99.29%,61905,100,6041,119,696,622
2740,br,2838550,Reyvateil,99.21%,56780,101,6041,131,1448,380
2741,tw,4086497,Hey lululu,97.23%,35671,100,6041,9,254,266
2742,fr,2895333,To Love Rudy,98.22%,49752,100,6041,22,736,736
2743,us,4931888,_Otouto,98.83%,36469,99,6040,27,232,87
2744,tw,1815399,SanTisy,98.64%,62720,100,6040,18,713,460
2745,fr,2582632,Sorega,97.67%,26955,100,6040,36,1075,1193
2746,ca,1847568,-Matt-,98.63%,65998,100,6038,43,780,593
2747,us,6313643,Fser,99.19%,33219,100,6038,158,639,454
2748,no,4148979,Evalion,99.10%,58572,100,6037,80,635,924
2749,my,8419974,BornBorn,98.70%,17329,100,6036,2,251,209
2750,us,4931619,Adahy,98.56%,22629,100,6035,23,515,339
2751,cn,1980539,Kuzuryu Kyoma,97.31%,32679,100,6034,26,632,689
2752,cl,6633574,iPunqcake,98.76%,35864,100,6034,65,559,601
2753,hu,4411297,EternalShadi,98.91%,23852,100,6033,47,505,463
2754,jp,4698485,_kotachi_,98.69%,69677,100,6033,34,352,396
2755,tw,1762155,EyesMan,98.68%,62393,101,6033,595,4518,906
2756,ch,5676259,_steini_,99.41%,48713,100,6033,68,656,836
2757,jp,2147086,karory,99.49%,31722,100,6032,454,531,9
2758,ru,1144238,serobor,99.09%,116500,100,6032,403,1382,875
2759,us,2788798,salsa,98.11%,23960,100,6032,5,347,573
2760,fi,4765794,Pwae,98.71%,70631,100,6031,49,595,723
2761,ca,7314046,RubyRose,98.49%,35588,100,6031,33,443,428
2762,de,2447934,Kentucky312,99.43%,53656,100,6030,223,1708,1069
2763,tw,3363171,abinsan,98.70%,29453,100,6029,35,1102,1260
2764,lt,1590331,Hexas,97.44%,51749,100,6029,105,560,710
2765,ph,5432869,Nathos,99.44%,46508,100,6028,63,589,480
2766,pl,2395405,QbaDoo,98.10%,72897,100,6028,12,549,587
2767,id,4789153,My Girl Ruri 96,99.15%,60546,101,6028,61,904,957
2768,jp,476757,EnEMy,99.35%,76525,101,6028,364,1032,1060
2769,es,2127432,Painketsu,98.66%,53592,100,6028,51,848,684
2770,no,4464941,Browsco,97.19%,53057,100,6028,17,330,637
2771,de,1335744,Kaori Nakaseko,98.56%,106361,100,6027,122,2494,1914
2772,de,2730027,ruby1254,97.85%,100032,100,6027,9,635,632
2773,ch,7386201,RiasG,97.91%,32237,100,6027,28,407,361
2774,th,3876121,[-Kurobuta-],98.21%,46724,100,6026,24,502,527
2775,jp,2516682,Valt,98.01%,62773,100,6026,2,284,1006
2776,sg,7823498,Ayucchi,97.35%,46005,100,6026,19,394,517
2777,cn,3331264,MaKenanbuReraaa,96.31%,103106,101,6026,49,1321,656
2778,br,602913,Froke,98.66%,94430,100,6026,57,1443,972
2779,cn,2950207,-Hibiki -,99.08%,68015,100,6025,44,1475,987
2780,ch,1946213,[ Riki-dere ],98.93%,11696,99,6025,4,120,156
2781,nz,4293459,smead,98.98%,57520,100,6025,485,512,265
2782,us,4454456,-Haunted-,98.82%,32057,100,6025,8,392,485
2783,id,6560131,PikachuFanHD,98.82%,21651,99,6024,10,171,348
2784,cn,634035,nadesico,99.39%,154063,102,6024,801,3981,1049
2785,ca,3807032,Luskor,98.43%,53576,101,6024,17,617,739
2786,nz,2708009,Madou Zakura,99.02%,99092,101,6023,116,1854,935
2787,fi,2928305,DizzeY,99.15%,58890,100,6023,49,572,714
2788,de,2214908,Rekinaja,98.60%,37356,100,6022,68,1177,944
2789,us,3976650,DraguinZZ,98.42%,59762,100,6022,27,555,596
2790,kr,5018659,dlawlgns,99.27%,19571,100,6022,82,287,416
2791,se,4609869,0Fappy0,99.13%,73140,100,6021,28,716,640
2792,lv,2799835,xxVapeWizardxx,98.91%,96281,100,6021,104,1374,1243
2793,kr,188082,iglory,98.90%,94887,100,6021,267,2438,800
2794,de,4730392,Azerak,99.27%,38863,100,6020,47,667,822
2795,hu,2725111,EnDy_S,97.85%,46133,100,6020,21,359,354
2796,ru,4913598,[Shaiden],99.00%,37014,100,6020,19,399,589
2797,de,787576,-Goruku-,98.20%,35045,99,6020,30,390,473
2798,es,4956643,KurouHei,99.05%,73335,100,6019,40,982,887
2799,gb,1331455,YunoWhoItIs,98.47%,27221,100,6019,45,1001,923
2800,at,2629379,Shayna,98.71%,34552,100,6019,255,1364,1530
2801,ca,6043452,peng,98.45%,38581,100,6018,121,500,313
2802,us,3136279,Jeby,98.84%,162690,102,6018,1263,2179,879
2803,ca,2636833,Gogolo,99.00%,32184,100,6018,19,537,896
2804,de,3407754,instax,98.90%,50867,100,6018,9,340,490
2805,jp,6988252,kamr,98.98%,19687,100,6017,24,380,1083
2806,us,1837164,greeeenpanda,99.68%,209223,102,6017,1202,3690,3
2807,us,2593280,Lolzep,98.73%,18173,100,6017,64,955,665
2808,cn,2840460,Ariazi,98.50%,40770,100,6015,18,708,419
2809,rs,3034329,Finnu,99.08%,71274,100,6015,66,1189,699
2810,ve,924354,Phenomz,99.63%,10326,100,6014,321,320,1
2811,us,4493453,Shakira,98.65%,84895,100,6014,96,950,557
2812,jp,3216445,odenrod_mkw,98.86%,68648,100,6014,13,479,759
2813,ca,5774823,Rupertion,99.44%,22549,100,6013,33,382,447
2814,gb,5287467,S3E6,98.67%,38143,100,6013,44,1198,995
2815,de,4219165,Xer_91,98.63%,67864,101,6013,30,625,808
2816,cn,1407094,Ldd-D,99.14%,89189,101,6012,402,2189,747
2817,jp,613405,Setsuco,99.05%,71712,101,6011,238,2926,849
2818,de,1866606,FKite294,98.59%,31988,100,6011,58,847,863
2819,kr,1138389,xodbs3328,98.41%,58586,100,6011,89,694,320
2820,us,4427983,Memento Mori,99.32%,105874,100,6011,126,828,658
2821,at,5841333,-Akuro,98.46%,69900,100,6011,73,688,1364
2822,jp,1416121,sasan_daichi,98.02%,42986,100,6011,127,919,405
2823,us,6643007,Toonmastagaming,98.34%,60741,100,6011,23,368,207
2824,de,4022979,SilentBlue1,98.88%,53548,100,6011,69,1199,893
2825,jp,8078608,Shach,98.52%,30562,100,6011,86,925,817
2826,ca,7389876,WeirdAlYankovic,98.51%,26033,100,6010,99,698,843
2827,pt,4333312,Legendz,98.87%,46243,100,6009,67,655,658
2828,nl,2439937,eley,98.34%,28762,100,6008,0,355,252
2829,us,2327558,Plain,96.37%,68858,100,6008,8,273,458
2830,ca,2931928,Five,99.25%,51474,100,6008,324,941,5
2831,jp,423548,Yasaija 714,98.99%,93804,100,6007,148,1770,543
2832,de,4368441,Vitara,98.70%,35779,100,6007,17,708,1027
2833,cl,5405836,[-Crissaegrim-],98.87%,24344,100,6007,20,400,747
2834,pl,4647831,AvPXx,98.66%,74392,100,6007,30,1090,857
2835,ph,4530738,Misaka 10032,99.45%,64045,100,6006,561,1865,498
2836,cn,109249,Kanon,97.73%,154239,101,6006,133,4095,1316
2837,ru,6824358,nomaiza,97.80%,57726,100,6006,2,500,414
2838,tw,153770,M o M i Z i,99.15%,45455,100,6006,238,2114,772
