rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
87,no,3551255,Afrodafro,99.02%,76777,101,9228,56,574,622
88,jp,1688846,Emperorpenguin83,99.19%,108674,102,9228,195,2375,1006
89,jp,2538125,Yazone,99.02%,86391,101,9219,149,1336,957
90,pl,1549620,r0ck,98.99%,105417,101,9209,259,2636,917
91,us,1650010,Aireu,98.49%,121073,101,9206,381,1610,445
92,at,2323131,Fedora Goose,98.54%,126218,102,9200,57,1219,626
93,jp,1644514,hshs,98.99%,137594,102,9184,217,2095,936
94,kr,2034211,Interrobang,97.93%,71172,100,9144,74,943,745
95,es,2205189,Jack of Blades,99.50%,66716,101,9142,276,1171,171
96,gb,5182050,Bubbleman,98.90%,63888,101,9141,69,665,1020
97,pl,844815,AmaiHachimitsu,98.85%,199641,103,9128,86,1622,537
98,fi,1770462,isokasapupuja,99.05%,125677,101,9115,147,1493,938
99,kr,1451035,SilveRain,98.43%,93862,100,9110,672,1753,638
100,gb,18983,Doomsday,98.08%,254046,105,9108,893,6491,1223
101,kr,70863,La Valse,98.69%,49761,101,9106,351,4413,508
102,ca,4916057,Stoof,98.87%,61130,101,9090,64,729,1022
103,nl,1540807,jackylam5,98.22%,99064,101,9083,132,2030,781
104,jp,1884516,-HERO-,98.69%,160472,101,9079,142,854,766
105,tw,5155973,Rizer,99.42%,69831,101,9061,1202,2942,433
106,tw,887924,[ DANIEZ ],98.38%,129945,102,9061,220,2659,544
107,jp,559998,oxycodone,97.65%,191317,101,9058,62,1185,1081
108,kr,4643294,Runa,99.04%,44865,100,9046,238,842,641
109,dk,3722715,Zog,99.33%,103450,101,9045,101,949,895
110,us,1545019,-Archangel-,98.09%,105705,102,9041,181,2023,1169
111,kr,4488109,By_Aki,99.46%,10932,99,9036,18,278,140
112,ve,2243452,Satoruu,99.43%,49245,101,9032,285,1185,595
113,de,2022445,imagaK,98.67%,100494,102,9025,246,2350,891
114,us,3533958,fieryrage,97.30%,50536,101,9024,64,1035,703
115,ca,2866814,MiruHong,99.26%,114496,102,9021,267,766,442
116,kr,713266,sayonara-bye,98.80%,111429,102,9016,182,2290,789
117,us,4170037,Astana,98.59%,74675,101,9014,16,642,566
118,de,1856829,Firstus,98.84%,66517,102,9004,150,2182,1185
119,jp,4535785,Saimonea,98.84%,66991,100,9003,208,637,193
120,gr,3638005,Riven,99.24%,137878,101,9000,73,983,938
121,jp,343865,Gokuri,99.06%,101482,102,9000,192,1517,1030
122,kr,4133758,Faics,99.37%,12529,100,8991,122,735,629
123,kr,2932923,harunaruna,98.55%,113021,102,8980,133,1241,641
124,us,3985234,Avenging_Goose,99.27%,48739,101,8977,100,688,622
125,il,3382084,Kyoko,98.94%,82204,100,8977,241,584,442
126,dk,2114273,Mayoi Hachikuji,98.57%,137148,101,8965,88,1240,1208
127,us,3441616,Clarity,98.94%,78144,100,8959,246,1269,304
128,br,4663554,Zekker,98.92%,45364,101,8951,357,331,290
129,au,2671317,[ ZhengS ],97.67%,126177,101,8942,36,1019,717
130,gb,4407567,Wookiezi,98.72%,62714,100,8938,73,478,633
131,ru,4607565,Zavarka,98.42%,123413,101,8931,408,1540,911
132,mk,3909629,MetoA,98.68%,60261,101,8918,90,981,728
133,fi,3123423,Hyppyri,99.00%,109287,100,8913,92,1147,1482
134,us,2266860,Mrotaku,98.93%,64825,101,8904,64,1101,581
135,kr,1203216,Yellow,98.80%,85678,101,8900,74,983,454
136,us,492699,Kaoru,99.20%,144282,102,8897,275,3633,2566
137,hu,4142446,legekka,99.02%,58931,100,8894,145,909,820
138,gb,1986262,Castiel,99.00%,52661,101,8893,189,2455,987
139,kr,903167,My Aim Trash,99.35%,149069,102,8893,198,1546,1563
140,nl,2167433,Pittigbaasje,99.08%,60948,101,8882,79,1109,507
141,kr,3478883,Sequence,96.59%,55481,101,8882,59,1200,421
142,bz,3517706,[ Zane ],98.73%,114227,101,8880,116,1905,905
143,de,2282047,Risiing,99.20%,82395,101,8879,134,908,476
144,nl,4858573,Syph,98.95%,60606,100,8879,30,509,1085
145,us,1028387,Ritzeh,98.85%,80928,101,8854,94,1616,705
146,ca,3687489,ChronoTrig,98.70%,123453,101,8854,113,1310,735
147,de,846038,Splinter572,98.89%,182837,102,8834,675,1705,733
148,us,3328676,Seouless,98.72%,147785,102,8830,58,1443,834
149,ca,3146018,karalis,98.40%,77035,100,8829,49,1008,787
150,kr,5979619,NNAisle,99.12%,50002,100,8817,30,484,701
151,no,3990173,Sebu,98.82%,142251,102,8800,24,967,853
152,th,1427407,- Phantasma -,98.17%,78694,101,8798,139,1403,967
153,ca,3877775,Puffydaddy,99.26%,67859,101,8797,24,719,1252
154,jp,1978650,Sakurai Momoka,98.77%,76542,101,8793,243,2261,1042
155,jp,3345902,Yakisoba_Pan,98.96%,145371,101,8789,434,1454,958
156,sg,2312106,GSBlank,98.94%,93606,102,8782,45,2411,1605
157,jp,2197482,Twintail,99.18%,93455,101,8782,2135,1146,122
158,gb,2245830,FlowR,99.20%,122724,101,8781,123,1119,767
159,mx,2484629,Broodich,99.10%,181956,102,8772,696,2960,2260
160,ph,6466331,Anzu Takakura,98.79%,86562,100,8770,19,403,564
161,de,1164526,BDDav,99.39%,112399,101,8759,409,1602,280
162,lv,2891792,Emula,99.03%,93166,102,8750,129,2060,580
163,au,7260014,Korilak,99.18%,48941,100,8744,31,360,419
164,kr,2823991,quickly die,99.10%,86576,101,8738,156,1623,1086
165,ar,756068,Serena,99.37%,70837,101,8734,641,953,411
166,kr,2043401,Enon,99.20%,102378,102,8727,178,1783,1002
167,lt,2639159,Shelbis,98.70%,60693,100,8726,34,661,703
168,fr,4115408,ExLeaF,98.32%,69526,100,8724,56,684,576
169,ph,1587999,Mira-san,98.49%,67170,100,8715,165,980,216
170,cn,1597068,MeiMei,99.11%,32123,100,8711,16,401,287
171,kr,526851,Qu1z,97.77%,65024,100,8688,34,540,857
172,ca,2601166,Toke,98.49%,278465,102,8685,78,1394,1534
173,kr,832084,Neta,99.19%,89544,103,8677,253,3106,197
174,fr,3117824,My Angel 2B,98.78%,80753,100,8676,27,511,420
175,ar,2367825,Toushi,99.11%,78691,100,8670,51,887,847
176,nz,3833980,yellowy246,98.92%,82214,101,8669,191,977,794
177,cl,2319238,pyon,98.67%,91855,102,8668,246,1848,690
178,kr,3938876,eoehd1ek,97.95%,68764,101,8668,270,1863,477
179,jp,2477878,Sheba,99.19%,107182,104,8667,1404,1752,1
180,at,939213,NuHaru,97.89%,36132,100,8665,17,976,709
181,de,4151585,cmnk,98.64%,74398,100,8662,100,922,848
182,us,2370889,Touchette,98.05%,60673,100,8661,44,1019,497
183,kr,2770796,w1sp,97.95%,19280,100,8653,19,419,481
184,id,1578073,gbs tap,99.35%,74502,100,8650,250,1759,597
185,hu,2295787,scuoa,99.28%,65625,102,8645,167,1625,970
186,hk,2286528,- G I D Z -,98.46%,127363,102,8644,165,1859,774
187,ru,637168,SoMad,98.82%,87722,101,8643,39,1484,1374
188,hk,1226106,Akiko-,97.82%,109643,101,8641,162,2050,421
189,pl,56917,fartownik,99.15%,253099,103,8639,128,2373,1133
190,ee,5527745,Abyssal,98.70%,78958,100,8637,46,576,574
191,ar,1887616,Lexalia,98.55%,67146,101,8636,112,1096,607
192,br,1451811,Sooki,98.42%,115194,101,8634,22,963,1114
193,fi,4773855,Maffe,98.92%,55559,100,8632,90,988,1023
194,jp,487985,gasanww,99.56%,189624,102,8622,983,3714,85
195,tw,959763,Flask,97.87%,51691,100,8617,107,1511,1002
196,de,2909663,MarthXT,98.25%,96167,101,8616,331,1768,1332
197,cn,1343504,SpringLane,98.36%,69089,101,8614,66,2367,685
198,it,4448118,Koba,99.43%,159938,102,8613,316,1260,836
199,se,4991464,Chronomarly,99.21%,76339,101,8602,202,620,263
200,de,2070822,W3SON,98.97%,44306,101,8598,130,1598,996
201,gb,3915122,Woffel,99.47%,72947,101,8598,85,513,1247
202,ph,6244066,HaruTachi-,98.47%,34742,100,8598,6,388,843
203,jp,352328,rrtyui,98.75%,171844,101,8597,311,1229,659
204,at,5302223,Myst1k,98.82%,84541,101,8593,91,1172,960
205,no,3145033,Hundur,98.89%,100226,101,8589,49,824,1432
206,kr,1334384,T A K A O,99.08%,75773,100,8588,142,819,1229
207,br,209664,fabriciorby,98.95%,86569,101,8583,701,1347,65
208,jp,1066760,OhAHO,98.67%,159607,101,8577,199,1582,1285
209,fi,4982095,Sakke,98.32%,60884,100,8575,14,296,194
210,jp,360552,Sinch,98.82%,95140,103,8568,549,3797,636
211,ca,2694475,Kyle,98.68%,95579,100,8560,9,852,1002
212,lt,4692344,Haganenno,99.03%,74634,101,8558,138,782,654
213,tw,606544,My Angel Haruna,96.83%,90427,101,8552,25,1280,457
214,de,2106534,Koni Kinmo,98.76%,43811,100,8551,58,1015,1207
215,il,2787415,MrPotato,98.87%,115572,102,8550,121,1327,868
216,kr,2556958,ReaL motion,99.31%,121443,103,8548,124,1967,1113
217,tw,1749413,[ Jewel Yuki ],97.64%,73695,100,8544,35,786,835
218,ca,3216875,Arcadeas,99.27%,83558,101,8542,37,684,811
219,kr,4678615,Mizarr,97.09%,62345,100,8539,59,749,522
220,cn,2159014,Sarasa,98.28%,44384,100,8523,24,557,468
221,jp,613953,Cien,98.57%,107627,101,8521,271,2679,438
222,at,1145984,Alumetorz,99.30%,89227,102,8521,89,1128,500
223,gb,2415743,Jameslike,98.75%,48670,101,8520,68,1137,538
224,jp,707242,yuilemo,98.90%,33603,101,8505,60,895,544
225,au,2197474,Yuiteru,98.49%,85621,100,8501,48,776,378
226,tw,952751,Small K,98.67%,110511,101,8499,267,3707,659
227,de,3678808,FriendoFox,99.20%,90010,101,8494,133,860,827
228,it,3614356,-Kazuki-,98.96%,116859,101,8483,533,1450,993
229,us,4843831,TheKid217,99.50%,84390,101,8476,625,1205,960
230,fr,1019489,Worne,99.43%,134288,102,8474,1048,2926,255
231,de,3256299,Epiphany,99.48%,52132,101,8473,132,789,995
232,no,2841744,Warrock,99.10%,83197,101,8472,203,1345,1293
233,se,2734971,Benud,97.60%,62114,100,8472,6,242,440
234,kr,1414625,Cinia Pacifica,98.34%,54994,102,8468,63,1416,436
235,kr,4600341,Happy New Year,98.87%,70000,101,8461,628,1731,149
236,fr,4064914,Saizu,99.24%,85797,101,8461,33,998,1100
237,us,3077037,Yuza,99.00%,65304,101,8459,43,911,502
238,mx,3233957,Psycopath-,98.51%,146011,101,8454,21,750,799
239,jp,3074650,Constelletion,98.93%,153223,102,8445,83,1335,966
240,cn,2896273,Far_Q,98.76%,131868,103,8445,51,1657,885
241,kr,1856728,OsunMoM-,98.89%,63450,100,8443,125,1173,492
242,se,4628308,kawaine,98.16%,60262,100,8441,7,250,399
243,bg,1622883,chugleader,97.80%,152418,101,8438,123,1118,898
244,cn,1122052,My Angel Runa,99.00%,104507,102,8427,188,2449,613
245,kr,4224060,Tosino Kyoko,98.81%,53397,100,8424,177,1403,581
246,jp,2284721,-Zelos-,98.81%,81251,101,8413,197,1667,1000
247,ca,4323406,VINXIS,98.70%,70872,101,8407,36,917,1046
248,kr,2190336,Pray,95.05%,96586,102,8404,19,2040,682
249,ru,4342841,Aden,98.04%,81977,101,8403,25,892,972
250,us,4497691,Fangzy,98.92%,77600,100,8382,321,2075,945
251,cn,1030696,[ZN],98.51%,140550,101,8380,57,1234,1129
252,us,3923278,Boggles,98.01%,58605,101,8380,90,1167,743
253,pl,1661517,Van Darkholme,98.76%,74648,101,8378,72,1206,815
254,cn,629717,GGBY,98.50%,182354,105,8375,1497,12424,219
255,lv,2842992,Jesus[Krists],98.85%,71668,101,8373,36,818,643
256,de,495272,cptnXn,99.19%,98595,102,8373,97,1138,565
257,tw,286740,Koalazy,96.82%,106642,102,8366,333,2526,517
258,us,2803031,Vinsu,98.56%,58628,100,8362,71,831,579
259,fi,475021,thelewa,99.38%,169068,103,8356,933,3943,1007
260,no,895581,-GN,97.40%,109771,102,8353,128,1133,663
261,dk,2533400,Cerkie,99.15%,118902,101,8350,308,1206,948
262,us,3251373,xElectroGH,98.75%,58477,100,8350,108,778,653
263,au,1881685,Bauxe,98.50%,78649,101,8349,147,2437,851
264,fr,1572405,My Not,98.47%,112637,102,8347,136,2415,1461
265,pe,2291265,Arnold24x24,98.84%,86146,100,8346,228,1076,815
266,id,2454767,gbs aim,98.85%,51186,100,8344,51,705,736
267,au,5113781,ithgyu,99.17%,50579,101,8337,32,845,1042
268,dk,6295380,iamVill,98.27%,37979,100,8331,12,419,367
269,kr,4374853,AAA,98.92%,104199,103,8331,234,2010,89
270,ru,5014197,My Angel DanyL,97.85%,88744,100,8329,16,372,676
271,pl,4743869,Alieen,98.83%,76028,100,8329,13,618,731
272,us,3096229,Zodiaack,99.07%,83054,102,8326,127,2431,1766
273,lu,2742030,Kuronora,98.72%,112825,101,8319,108,1543,786
274,kr,4746949,[C u r i],98.59%,57811,101,8316,121,965,603
275,jp,4220317,moguosu,96.66%,32459,100,8315,30,673,599
276,jp,2309855,moca,99.11%,31139,100,8312,233,1267,396
277,cn,560228,Toshinou Kyouko,98.87%,66614,101,8312,136,2367,662
278,ee,2064445,Tiger Claw,98.05%,109295,101,8311,39,958,1158
279,gb,4361729,Wario,99.19%,77525,100,8311,155,940,1332
280,us,4194445,Apraxia,98.90%,81427,100,8309,87,718,1243
281,cn,551450,oohily,98.69%,82385,101,8307,109,3015,1116
282,hk,1639250,YoonA-,99.03%,77887,101,8307,134,1079,585
283,at,2253511,Elscar,99.38%,95454,101,8305,427,1154,232
284,ru,2408278,unberlin,98.91%,118213,101,8297,52,1109,1344
285,jp,733878,B e N i,99.11%,157525,102,8294,517,2381,778
286,it,3516241,mrspazzaneve17,98.96%,50543,101,8294,251,1198,620
287,cz,3574151,Orbi,99.00%,93985,101,8291,72,1281,477
288,at,1426098,Shirone,98.78%,81186,101,8290,104,1110,521
289,nz,1266102,shortpotato,98.96%,40639,101,8285,162,1358,834
290,jp,4039773,Nakocchi,98.69%,54394,101,8280,299,1791,1246
291,us,2162669,Natalia,99.03%,36827,101,8278,128,1198,1017
292,uy,4152967,Rekaru,99.41%,72591,101,8278,214,1126,689
293,jp,2060046,saikurondark,98.95%,70456,100,8275,10,388,291
294,cn,1463343,Doma Umaru,97.82%,119833,101,8274,86,2354,1010
295,us,5387798,Shiorii,99.24%,65323,100,8271,727,559,653
296,us,1064536,PizzaLovers007,99.07%,25723,101,8270,30,812,700
297,my,2681361,ClawViper,99.06%,53852,101,8268,233,2452,154
298,fi,2867764,nycto,98.34%,126230,101,8263,33,891,919
299,cz,6602580,- Daichi -,99.18%,63560,100,8262,95,694,1240
300,fr,3281136,Haynoru,99.33%,112381,101,8256,74,2835,1625
301,se,2930683,_---_,99.57%,99730,101,8254,128,823,857
302,de,1118341,Jonimay,97.99%,119297,101,8252,88,1379,1310
303,gb,6331918,Mongoose-,98.16%,68704,100,8249,39,784,1132
304,de,2766034,Umbre,99.17%,104311,100,8247,157,696,1074
305,pl,3446664,SpajdeR,98.98%,112732,102,8244,173,1453,478
306,pl,2259709,No01,98.33%,138557,101,8233,169,1784,988
307,us,4230827,theez35,99.33%,32482,100,8229,6,242,210
308,jp,3545547,Tetla,98.75%,117810,103,8229,579,1339,277
309,se,809983,Slizzer,98.92%,77879,101,8227,116,1967,1252
310,nz,1488796,buny,98.66%,95529,101,8226,9,737,518
311,us,3814776,-SoMoE-,98.43%,91499,100,8224,37,760,278
312,us,4680149,im bad,98.96%,87644,100,8221,25,511,594
313,jp,2429055,Sablestars,99.47%,62932,100,8212,51,791,376
314,kr,4098646,[Lunatic Bell],98.22%,120422,101,8209,20,990,555
315,de,686093,renoxz,99.38%,83152,101,8207,92,740,1116
316,us,2792595,GHAngeloid,99.08%,125400,102,8204,149,2285,639
317,tw,1810239,CrtReXn,98.81%,87622,101,8200,128,1641,1530
318,fr,3872987,-raizen-,99.04%,102392,101,8200,19,833,734
319,au,4882979,Dereban,97.75%,73021,100,8198,67,646,778
320,my,414427,xsrsbsns,99.11%,78054,102,8197,1789,3076,299
321,us,2644828,he rack,98.09%,76892,101,8189,64,974,780
322,cn,2522197,hyheleh,98.59%,80149,101,8184,54,1618,1111
323,kr,1533041,- Tea -,96.86%,98178,100,8180,15,421,687
324,kr,2006663,Crystal-,98.13%,61161,101,8179,240,2157,919
325,jp,1014222,eLy,98.81%,178455,103,8175,229,3855,1632
326,kr,385069,ruexia,97.69%,88696,100,8170,6,420,509
327,pl,1837989,MrBooM,98.55%,42636,100,8168,14,622,442
328,jp,589550,Mercurius,99.33%,197249,104,8165,1534,4769,462
329,se,2686293,WORSTPOLACKEU,98.34%,64825,100,8164,27,692,646
330,de,3341040,TobiGH3,98.63%,44855,101,8158,31,744,529
331,at,4601608,Spark-desu,98.40%,69941,100,8152,12,698,593
332,kr,843086,Resia,97.02%,68542,100,8151,43,1391,706
333,kr,467010,[KOR]ArtRaid,97.24%,51994,100,8150,201,1555,883
334,kr,4772355,ToLove,99.04%,52334,100,8147,120,764,406
335,ua,1163931,FllareA,98.64%,96341,101,8146,23,1193,1080
336,br,5295743,Arnbition,99.15%,59065,100,8142,15,729,336
337,cl,2748187,Danidesu,98.22%,53784,100,8141,29,443,704
338,ca,2012453,PikaPwn,99.29%,49546,100,8136,98,840,763
339,fr,3578303,Shinkei93,97.57%,42754,100,8124,0,322,196
340,cn,2849992,Garden,98.80%,39641,102,8116,704,3290,94
341,jp,4260383,Komaa,98.12%,103084,100,8112,225,801,129
342,mx,4497582,-Wolfy-,98.56%,56672,100,8109,140,1166,726
343,ru,5887647,LilDoc,97.97%,84712,101,8108,60,1274,983
344,gb,4117142,OPJames,98.96%,64907,101,8098,43,720,860
345,pl,4030832,kutafix,98.98%,60907,100,8091,18,237,433
346,au,1055634,Icyteru,99.26%,92306,101,8089,48,1134,743
347,kr,2000416,[Chiyo],97.79%,79768,101,8089,209,1515,680
348,us,3929529,mniminwoo,98.96%,103477,101,8085,91,1107,1104
349,jp,786579,Yacos,97.73%,88937,100,8085,18,796,1765
350,jp,756273,TaNaBaTa,98.83%,107381,101,8084,185,1736,1387
351,sg,1893953,Nakano-,98.93%,155297,103,8079,600,2932,151
352,nl,5258565,Chidori,99.45%,32794,100,8079,97,482,221
353,us,3171691,BeasttrollMC,98.83%,58102,100,8073,25,629,443
354,at,3656589,Akane-Yuki,98.73%,45701,100,8067,71,970,587
355,br,2290888,Mirtrax,98.47%,67050,101,8061,15,583,495
356,br,5403374,Niii-san,99.12%,59572,100,8060,40,526,522
357,ca,2463971,younited,99.31%,36647,100,8059,39,627,261
358,ar,2212941,Pein,98.97%,92735,102,8057,171,1817,824
359,tr,3200014,Rekia,97.93%,51876,100,8054,18,578,460
360,us,1629059,Broccoly,98.01%,77194,101,8054,25,1110,862
361,my,3995630,Rampax,98.37%,113692,101,8039,17,750,1316
362,pl,3526708,Zabijaka,98.80%,103627,100,8034,96,1064,800
363,kr,7058132,_AvA,98.62%,53966,100,8033,118,581,641
364,ru,3973474,follon,98.88%,74694,101,8031,257,757,606
365,gb,846235,koki,97.86%,94733,101,8030,72,911,788
366,cn,672726,MatsumotoRise,99.02%,53003,101,8026,96,1681,1031
367,rs,3537949,smiljko,99.06%,50961,100,8017,41,704,652
368,cn,2451651,Kafuu Chino,98.96%,79258,101,8015,45,842,439
369,ca,622485,Bowlglet,98.77%,63022,101,8013,47,762,534
370,th,2484984,FatalxE,99.26%,48081,100,8012,339,528,790
371,it,617323,Chewin,99.10%,146790,102,8012,425,5830,856
372,hk,4787843,Koltaylolz,99.11%,45622,100,8012,122,1575,991
373,kr,2146286,Urania,98.97%,78287,100,8012,28,579,654
374,jp,1448729,momotayan,98.71%,36756,100,8010,193,1581,394
375,jp,462601,Rean-K,98.07%,50159,100,8004,21,1049,582
376,gb,1438509,Kardet,98.84%,77569,101,8003,160,1862,1138
377,fr,1049999,Myko,98.77%,41432,100,8002,15,436,565
378,se,2736959,Aphromoo,98.93%,51567,100,8002,146,1375,1110
379,pl,4317480,Malolat,99.14%,56891,100,7999,32,444,470
380,br,1565856,Ashtar,99.12%,65259,102,7998,104,1769,200
381,jp,91738,Guy,99.28%,144101,102,7996,1524,3259,836
382,kr,625988,Yuria,99.35%,115454,102,7994,2305,1591,1070
383,jp,2735250,AngelAsahi,96.10%,115155,100,7993,88,1090,702
384,jp,1970239,Super Arrow,97.27%,82461,101,7993,52,1536,1007
385,it,1852356,Kirin,98.73%,91493,101,7991,82,1031,726
386,fi,926370,Regnall,99.41%,109408,102,7984,417,2088,651
387,kr,6506107,Rhythm blue,98.46%,45352,100,7983,3,581,604
388,mx,5750677,SadBoi,98.66%,40484,100,7977,77,968,1163
389,tw,1843469,little Agile,99.41%,85969,102,7970,837,3161,721
390,ca,6304246,[ Aegis ],98.20%,48451,100,7969,19,590,453
391,us,4263943,Leotic,98.56%,54104,101,7966,173,3230,972
392,ca,2417147,[ BJ ],99.00%,83673,101,7966,218,1651,702
393,pl,4099626,NeBuSC2,98.73%,60429,101,7965,508,1457,257
394,us,5701369,diciestaking,98.99%,56510,100,7964,68,1205,698
395,jp,3987661,kaminogi,98.06%,44752,100,7963,54,892,599
396,dk,2678812,Tona,98.94%,110623,101,7959,61,1574,1356
397,kr,5623417,Lolisim,99.39%,73392,100,7952,223,961,499
398,ae,2132093,ebc123,98.31%,140123,101,7952,40,1072,931
399,hk,4007897,obtio,98.71%,80408,100,7951,44,713,774
400,nl,2715937,Ahmnesia,99.29%,59804,101,7949,83,929,916
401,cn,350723,wobeinimacao,98.88%,161035,103,7947,93,3757,296
402,sk,1285945,PeteX,98.13%,92991,101,7943,123,1797,1036
403,ru,1568047,Hasawa Kraenes,98.12%,68305,101,7939,1,922,948
404,us,3530678,[ G h o s t ],98.75%,54624,100,7934,121,1248,1207
